title,url,set,indegree,outdegree,pagerank
W3C CSS Validation Service,http://jigsaw.w3.org/css-validator,[O],7,0,0.0005772590235882898
Empty title field,http://www.hq.nasa.gov/alsj/a11/as11-40-5874.jpg,[O],4,0,0.0005768813068857423
CareerOne.com.au - better jobs and employment opportunities throughout Australia and NZ (),http://www.careerone.com.au,[O],6,0,0.0005758683729433273
Lunar Sample Laboratory Facility,http://curator.jsc.nasa.gov/curator/lunar/lun-fac.htm,[O],4,0,0.0005753544118430551
"CNN.com - Sci-Tech - Space - NASA debunks moon landing hoax conspiracy - February 19, 2001",http://www.cnn.com/2001/TECH/space/02/19/nasa.moon,[R],11,2,0.0005749736509733515
The Natal Witness Group - Home,http://www.witness.co.za,[O],5,0,0.0005712979890310786
Carte Blanche,http://www.carteblanche.co.za,[O],5,0,0.0005712979890310786
SASI: SA Sports Illustrated Online... And still you want more,http://www.sasi.co.za,[O],5,0,0.0005712979890310786
Mail and Guardian Online,http://www.mg.co.za,[O],5,0,0.0005712979890310786
Empty title field,http://service.bfast.com/bfast/click?bfmid=32640675&amp;siteid=35038090&amp;bfpage=text2,[O],7,0,0.0005690588357407369
"Name a Star - International Star Registry (R) Pick name of your choice. Buy a star name an ideal gift for: Birthdays, Christmas and Mothers Day",http://click.linksynergy.com/fs-bin/stat?id=sZV71WSrLU0&offerid=24682.10000028&type=4&subid=0,[O],5,0,0.0005682821292053468
Apollo Expeditions to the Moon,http://www.hq.nasa.gov/office/pao/History/SP-350/cover.html,[O],8,0,0.0005668301867078353
Realcities.com,http://www.realcities.com,[O],3,1,0.0005641510511882998
Empty title field,http://www.straightdope.com/mailbag/mmoonhoax.html,[R],9,0,0.0005630664745413449
"Results for ""graphics""",http://7search.com/scripts/pls.asp?affiliate=37641&language=1&qu=graphics&s=pls&showbid=no&r=5,[O],8,0,0.0005619050699945521
"Results for ""photos""",http://7search.com/scripts/pls.asp?affiliate=37641&language=1&qu=photos&s=pls&showbid=no&r=5,[O],8,0,0.0005619050699945521
"Results for ""art""",http://7search.com/scripts/pls.asp?affiliate=37641&language=1&qu=art&s=pls&showbid=no&r=5,[O],8,0,0.0005619050699945521
Kennedy Space Center Library,http://www-lib.ksc.nasa.gov/lib/presskits.html,[O],6,0,0.000561313390767641
Spacelink - Moon Rocks,http://spacelink.nasa.gov/Instructional.Materials/Curriculum.Support/Space.Science/Our.Solar.System/Earth%27s.Moon/Moon.Rocks,[O],5,0,0.0005565486818171891
Helly Folks,http://www.geocities.com/nasacam,[O],1,0,0.0005535348835974467
NASA Masonic Conpsiracy,http://www.biblebelievers.org.au/masonapo.htm#NASA%20Masonic%20Conpsiracy,[O],2,0,0.0005496572212065813
The Daily Telegraph :: News Medianet,http://newsmedianet.com.au/home/titles/title/index.jsp?titleid=1,[O],5,0,0.0005484460694698354
Welcome to Newsbits,http://www.newsbits.com.au,[O],5,0,0.0005484460694698354
ktyp.com - s.a.p.1,http://ktyp.com,[O],2,0,0.0005484460694698354
Pharos Directory,http://links.weblamp.net,[O],2,0,0.0005484460694698354
On Eagle's Wings: The Story of the Parkes Apollo 11 Support,http://www.parkes.atnf.csiro.au/apollo11/tv_from_moon.html,[O],2,0,0.0005484460694698354
Was The Apollo Moon Landing Fake?,http://www.apfn.org/apfn/moon.htm,[R],5,5,0.0005473415600243754
NASA,http://www.geocities.com/nasascam,[O],7,0,0.0005457401410999363
Empty title field,http://spacelink.nasa.gov/.,[O],4,0,0.000544587953180275
FOOD24,http://www.Food24.co.za,[O],1,0,0.0005427330895795247
Address at Rice University on the Nation's Space Effort,http://www.cs.umb.edu/jfklibrary/j091262.htm,[O],3,0,0.000540689271023766
space news,http://www.spacenews.com,[O],2,0,0.000538058833305634
"NEWS.com.au | Our Newspapers, Magazines and Websites",http://news.com.au/common/our_sites,[O],1,5,0.0005371571507114079
NEWS.com.au | Technology,http://news.com.au/technology,[O],1,4,0.0005371571507114079
NASA Apollo Mission Apollo-1,http://www.hq.nasa.gov/office/pao/History/Apollo204,[O],4,0,0.0005351818836528824
The Enterprise Mission - Moon Photos,http://www.enterprisemission.com/mphotos.html,[O],2,0,0.0005349019628933853
DAYS OF AIR AND SPACE CALENDAR,http://vesuvius.jsc.nasa.gov/er/seh/hoax.html,[O],6,0,0.0005339751241294986
NASA Apollo 11 30th Anniversary,http://www.hq.nasa.gov/office/pao/History/ap11ann/events.htm,[O],1,0,0.0005331977735373082
WAMU : Washington Goes to the Moon,http://www.wamu.org/real/realmoon.html,[O],1,0,0.0005331977735373082
Untitled,http://mailbox.univie.ac.at/~prillih3/astronauts/mainpage.html,[I],2,0,0.0005324497257769653
Yahoo! Directory Moon Landing Hoax Theory > Bart Sibrel,http://dir.yahoo.com/Science/Space/Exploration/Missions/Moon/Apollo_Project/Landing_Hoax_Theory/Sibrel__Bart,[R],2,5,0.0005309989562870639
Project Apollo Annotated Bibliography,http://www.hq.nasa.gov/office/pao/History/Apollobib/cover.html,[O],4,0,0.0005295961273182977
Planetary Exploration Timeline,http://nssdc.gsfc.nasa.gov/planetary/chronology.html,[I],2,0,0.0005288587098459128
ScienceNet - Moon Landing,http://www.sciencenet.org.uk/publications/moonlanding.html,[R],1,0,0.0005255941499085924
Access Control,http://redirect.news.com.au/servlet/jsp/Redirect.jsp?redirect=donor_dtm,[O],4,0,0.0005255941499085924
Counter4all,http://www.counter4all.com,[O],1,0,0.0005255941499085924
Google Search:,http://groups.google.com/groups?&amp;as_umsgid=qTjh6.8204$w_6.492901@afrodite.telenet-ops.be,[O],1,0,0.0005255941499085924
WebEnalysis free online polls,http://www.webenalysis.com/votepoll.asp?pollID=7214,[O],1,0,0.0005255941499085924
free online polls and web site surveys by WebEnalysis,http://www.webenalysis.com/onlinepolls.asp,[O],1,0,0.0005255941499085924
rotten.com: This is rotten dot com,http://www.rotten.com,[O],1,0,0.0005255941499085924
Piglette's free games software. Download freeware game programs.,http://www.piglette.com/freesoftwaregamesscreenshot1.html,[O],1,0,0.0005255941499085924
"DeskMate Download Page - Animate Your PC Today (Screen Savers, DeskMates, DeskMates, ScreenMates, Animation and Fun Cartoons)",http://www.oska.com/oska.pht?id=992473,[O],1,0,0.0005255941499085924
Empty title field,http://real1.lightrealm.com/ramgen/sonicaura/ericscott/Moon ,[O],1,0,0.0005255941499085924
eXTReMe Tracking,http://t.extreme-dm.com/?login=2fati,[O],1,0,0.0005255941499085924
Nedstat Basic 3.0 - What is happening?,http://v1.nedstatbasic.net/stats?AAYfSAUmjUaPayfyNn8h0D9D/XHQ,[O],1,0,0.0005255941499085924
Welcome to ezboard!,http://www.ezboard.com,[O],1,0,0.0005252185810539594
Soviet Missions to the Moon,http://nssdc.gsfc.nasa.gov/planetary/lunar/lunarussr.html,[O],4,0,0.0005251232999176326
Apollo: A Retrospective Analysis,http://www.hq.nasa.gov/office/pao/History/Apollomon/cover.html,[O],4,0,0.0005218638413530074
Physics and Astronomy - PhysLink.com,http://www.physlink.com,[O],3,0,0.0005209198936347017
Error 404 - Document not found,http://www.theadventurers.com/index,[O],2,0,0.000520109689213894
Amazon.com: Books: Galileo's Finger: The Ten Great Ideas of Science,http://www.amazon.com/exec/obidos/ASIN/0198606648/bottomquark,[O],3,0,0.0005198811700182816
Amazon.com: Books: Walking With Cavemen: Eye-To-Eye With Your Ancestors,http://www.amazon.com/exec/obidos/ASIN/0789497751/bottomquark,[O],3,0,0.0005198811700182816
Amazon.com: Books: In the Blink of an Eye,http://www.amazon.com/exec/obidos/ASIN/0738206075/bottomquark,[O],3,0,0.0005198811700182816
"Amazon.com: Books: Krakatoa : The Day the World Exploded: August 27, 1883",http://www.amazon.com/exec/obidos/ASIN/0066212855/bottomquark,[O],3,0,0.0005198811700182816
Amazon.com: Books: Fast Food Nation: The Dark Side of the All-American Meal,http://www.amazon.com/exec/obidos/ASIN/0060938455/bottomquark,[O],3,0,0.0005198811700182816
"Amazon.com: Books: Our Final Hour: A Scientist's Warning: How Terror, Error, and Environmental Disaster Threaten Humankind's Future In This Century--On Earth and Beyond",http://www.amazon.com/exec/obidos/ASIN/0465068626/bottomquark,[O],3,0,0.0005198811700182816
BBC - Weather Centre - Home Page - UK and Worldwide weather services,http://www.bbc.co.uk/weather,[O],2,0,0.0005187385740402194
Where No Man Has Gone Before: A History of Apollo Lunar Exploration Missions,http://www.hq.nasa.gov/office/pao/History/SP-4214/contents.html,[O],2,0,0.0005169334207839692
SP-4029,http://history.nasa.gov/SP-4029/SP-4029.htm,[O],5,0,0.0005166729291895711
Apollo Expeditions to the Moon: Chapter 3,http://www.hq.nasa.gov/office/pao/History/SP-350/ch-3-1.html,[O],3,0,0.0005164533820840951
- Slashdot User,http://slashdot.org/users.pl?op=edithome,[O],2,0,0.0005152069137443908
Fake-moon,http://www.lunaranomalies.com/fake-moon.htm,[R],12,4,0.0005134420864804186
WAMU : Special Productions,http://www.wamu.org/special/moon.html,[O],5,1,0.0005132054673015782
ENTERPRISE,http://www.enterprisemission.com/Face-lift.htm,[O],1,0,0.0005120500433321421
Amazon.com: Video: Apollo-Missions to the Moon (1996),http://www.amazon.com/exec/obidos/ASIN/6303986854/qid=981908739/sr=2-3/102-5860789-4910528,[O],1,0,0.0005120500433321421
FOXNews.com,"http://www.foxnews.com/story/0,2933,63045,00.html",[I],2,0,0.0005118829981718465
Launch Complex 39-A,http://science.ksc.nasa.gov/facilities/lc39a.html,[O],2,0,0.0005118829981718465
Mobile Launch Platforms,http://science.ksc.nasa.gov/facilities/mlp.html,[O],2,0,0.0005118829981718465
Vehicle Assembly Building,http://science.ksc.nasa.gov/facilities/vab.html,[O],2,0,0.0005118829981718465
Empty title field,http://www.usatoday.com/life/cyber/cyber1.htm,[O],1,0,0.0005107609875897962
"Apollo Hoax Theory, Moon, The Face on Mars, Mankind's Origins, Alternative Energy, Alternative Propulsion Systems.",http://www.aulis.com/nasa.htm,[O],4,0,0.000510319678208798
"Internet Anagram Server / I, Rearrangement Servant : anagrams, wordplay, solve, crossword, transmogrify, pangram, shuffle, fun",http://www.wordsmith.org/anagram/advanced.html,[O],2,0,0.0005101867757131711
Apollo CM Earth Entry,http://www.netcomuk.co.uk/~spaceuk/ACMENTRY/cmentry.html,[O],3,0,0.0005081696788211811
Samoa and Apollo,http://members.tripod.com/~Tavita_Herdrich,[O],2,0,0.0005077460954243553
MoonShadows,http://www.futuresunltd.com/sudarshan/MoonShadows/MoonShadows.htm,[O],2,0,0.0005071342591184429
What You Need to Know About&#8482;,http://www.about.com,[O],2,0,0.000506247144134988
Apollo 15 Flight Journal - Index Page,http://www.hq.nasa.gov/office/pao/History/ap15fj,[O],3,0,0.0005044191454780502
Antichrist conspiracy Orion / Giza Connection Hoagland's Mars / Moon / Mason Connection- Masonic Conspiracy,http://www.mt.net/~watcher/sirius.html,[O],1,0,0.0005039533820840951
Apollo 11 Man on the Moon,http://www.onegiantleap.org,[O],2,0,0.0005036809089073654
Quinquireme,http://www.quinquireme.pwp.blueyonder.co.uk,[I],3,0,0.0005031577197939172
Empty title field,http://www.purportal.com,[I],1,0,0.0005027422303473492
Thailand Topsites,http://amazingth.mytopsitelist.com/jump.php?cmd=in&list_id=amazingth&site_id=jamiezel,[O],2,0,0.0005026760887406891
Lemon Top 100,http://free-toplist.de/script/count.php?liste=10910&id=73838,[O],2,0,0.0005026760887406891
PHP-Nuke,http://phpnuke.org,[O],2,0,0.0005026760887406891
The Lunar Landing: Hoax or Scam?,http://rocky.wellesley.edu/cs358spring1999/proposals/node7.html,[O],3,0,0.0005019333466638146
Comments on the FOX special on the Hoax,http://pirlwww.lpl.arizona.edu/~jscotti/NOT_faked/FOX.html,[R],11,4,0.000501410899528036
Dish Network Satellite TV!,http://www.vmcsatellite.com/?aid=35056,[O],5,0,0.0005006660907933474
About -News & Issues,http://home.about.com/newsissues,[O],1,0,0.0004997180242603471
Empty title field,http://clk.about.com/?zi=15/nd,[O],1,0,0.0004997180242603471
Astrology.com's ChartShop: Free Sample Personal Astrology Profile,http://clk.about.com/?zi=11/pK,[O],1,0,0.0004997180242603471
Astrology.com's ChartShop: Free Sample Romantic Compatibility Report,http://clk.about.com/?zi=11/nA,[O],1,0,0.0004997180242603471
"Free Online Credit Report - credit check monitoring, credit rating, credit scores",http://clk.about.com/?zi=1/5Q,[O],1,0,0.0004997180242603471
Keen: Join Now,http://clk.about.com/?zi=1/1n,[O],1,0,0.0004997180242603471
The History Place - Apollo 11,http://www.historyplace.com/unitedstates/apollo11,[R],8,5,0.0004988210486953632
Premium Tuesday Briefing,http://www.gallup.com/poll/releases/pr990720.asp,[O],1,0,0.0004977220923161295
LM Descent Propulsion,http://www.friends-partners.org/mwade/craft/lmdlsion.htm,[O],1,0,0.0004977220923161295
The First Lunar Landing,http://www.hq.nasa.gov/alsj/a11/a11.landing.html,[O],1,0,0.0004977220923161295
Heiligenschein,http://www.weather-photography.com/Photos/gallery.php?cat=optics&subcat=heiligenschein,[O],1,0,0.0004977220923161295
Does light travel only in straight lines?,http://www.apollo-hoax.co.uk/strangeshadows.html,[O],1,0,0.0004977220923161295
Empty title field,http://ostashkov.codis.ru/moonhoax/moon_pic/hills12.gif,[O],1,0,0.0004977220923161295
Empty title field,http://www.hq.nasa.gov/office/pao/History/alsj/a16/a16v.1673855.ram,[O],1,0,0.0004977220923161295
Station 4,http://www.hq.nasa.gov/alsj/a16/a16.sta4.html,[O],1,0,0.0004977220923161295
Empty title field,http://www.hq.nasa.gov/alsj/a16/a16v.1444638.ram,[O],1,0,0.0004977220923161295
Empty title field,http://www.hq.nasa.gov/alsj/a16/a16v.1445240.ram,[O],1,0,0.0004977220923161295
"LM News Reference: Guidance, Navigation and Control",http://www.apollosaturn.com/Lmnr/gn.htm,[O],1,0,0.0004977220923161295
Footprints on the Moon - About the Lunar Lander Rocket Engine,http://www.abc.net.au/science/moon/rocket.htm,[O],1,0,0.0004977220923161295
Back2Moon Web Archive,http://ari.net/b2m/0197.html,[O],1,0,0.0004977220923161295
MSN Shopping: Missing,http://www.eshop.msn.com/tracksponsor.aspx?p=6:21:1:0:1:0&amp;catspId=9309&amp;ptnrId=1&amp;ptnrData=0,[O],2,0,0.0004962131104727083
NEXUS MAGAZINE - HOME PAGE,http://www.nexusmagazine.com,[O],3,0,0.0004961038133302274
Empty title field,http://choices.cs.uiuc.edu/~ckhess,[O],1,0,0.0004956985348385426
Empty title field,http://www.students.uiuc.edu/~akapadia,[O],1,0,0.0004956985348385426
Homepage,http://choices.cs.uiuc.edu/~mroman,[O],1,0,0.0004956985348385426
MC Hawking's Crib,http://www.mchawking.com,[O],1,0,0.0004956985348385426
Live365.com - Listen,http://www.live365.com,[O],1,0,0.0004951114390718993
National Park Service: Man in Space (Summary),http://www.cr.nps.gov/history/online_books/butowsky3/space0.htm,[O],1,0,0.0004951114390718993
Couchblog,http://www.couchblog.de/couchblog,[O],2,10,0.0004945651119644122
Index,http://forums.realcities.com/dir-app/nav/forumdirectory.aspx?webtag=kr-twincitiesz&byName=y,[O],1,0,0.0004938871115173674
Shuttle Orbiter Columbia (OV-102),http://science.ksc.nasa.gov/shuttle/resources/orbiters/columbia.html,[I],2,0,0.0004926351527814051
BBC - BBCi Homepage - The home of the BBC on the internet,http://www.bbc.co.uk,[O],2,0,0.0004925260780729111
Special Message to Congress on Urgent National Needs,http://www.cs.umb.edu/jfklibrary/j052561.htm,[O],3,0,0.0004917208719639593
Empty title field,http://www.albanystamp.com/images/stamps/ras281i.jpg,[O],2,0,0.0004916992636319999
Empty title field,http://www.albanystamp.com/images/stamps/ras299.jpg,[O],2,0,0.0004916992636319999
Empty title field,http://www.albanystamp.com/images/stamps/ras299a.jpg,[O],2,0,0.0004916992636319999
Empty title field,http://www.albanystamp.com/images/stamps/sharjah269-88ipr.jpg,[O],2,0,0.0004916992636319999
Empty title field,http://www.albanystamp.com/images/stamps/sharjah594-603.jpg,[O],2,0,0.0004916992636319999
Empty title field,http://www.albanystamp.com/images/stamps/sharjah604.jpg,[O],2,0,0.0004916992636319999
ScienceNet - Resources - Physics and Astronomy,http://www.sciencenet.org.uk/Resources/physresources.html,[I],1,0,0.0004913162705667275
BBHQ: The Sixties Section,http://www.bbhq.com/sixties.htm,[I],1,0,0.0004913162705667275
cover,http://www.hq.nasa.gov/office/pao/History/SP-362/cover.htm,[O],2,0,0.00048706363242117135
The Strange and Bizarre - Faked Moon Landings?,http://www.geocities.com/Pentagon/2666/MoonHoax2.html,[O],3,0,0.0004849664024443259
Empty title field,http://www.albanystamp.com/images/stamps/quaiti115-21.jpg,[O],2,0,0.00048484368776362686
Empty title field,http://www.albanystamp.com/images/stamps/quaitiblk9a.jpg,[O],2,0,0.00048484368776362686
Empty title field,http://www.albanystamp.com/images/stamps/quaiti214-21b.jpg,[O],2,0,0.00048484368776362686
Empty title field,http://www.albanystamp.com/images/stamps/quaitibl25b.jpg,[O],2,0,0.00048484368776362686
Web Hosting - Affordable Prices - All the Features - DPS Systems Internet Services,http://www.dpssystems.com,[O],1,0,0.00048446069469835465
"Eeggs.com - The Easter Egg Archive: Hidden secrets in software, movies, music and more!",http://www.eeggs.com,[O],1,0,0.00048446069469835465
Apollo 11 Lunar Surface Journal,http://www.hq.nasa.gov/alsj/a11/a11main.html,[O],1,0,0.00048446069469835465
"Biography of Neil A. Armstrong - Gemini, Apollo Astronaut",http://www.flash.net/~imagine5/bios/Armstrong.html,[O],1,0,0.00048446069469835465
World Socialist Web Site,http://www.wsws.org/index.shtml,[O],1,0,0.0004833180987202925
"Art.com - Your Home For Prints, Posters & Custom Framing",http://www.art.com/asp/default.asp?RFID=554495&FT=Y,[O],2,0,0.000481899270747534
"Columbia Launch into Clouds - Art.com, posters, prints and fine art",http://www.art.com/asp/sp.asp?PD=10092044&RFID=554495,[O],2,0,0.000481899270747534
"Columbia on Pad with Purple Sky - Art.com, posters, prints and fine art",http://www.art.com/asp/sp.asp?PD=10092047&RFID=554495,[O],2,0,0.000481899270747534
